Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,HDD,SSD,Touchscreen,IPS,X_res,Y_res,ppi,Cpu brand
Dell,Notebook,15.6,8,AMD Radeon R5 M430,Others/No OS/Linux,2.3,10.667632361713904,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
HP,Netbook,11.6,2,Intel HD Graphics 400,Windows,1.17,9.317895278196945,0,32,0,0,1366,768,135.0942111925629,Other Intel Processor
Asus,Notebook,15.6,4,Nvidia GeForce 920M,Windows,2.2,10.5552565839505,500,0,0,0,1366,768,100.45466986113651,Intel Core i7
Lenovo,2 in 1 Convertible,14.0,4,Intel HD Graphics 520,Windows,1.8,10.433899309576924,0,128,1,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,2 in 1 Convertible,13.3,16,Intel HD Graphics 520,Windows,1.3,11.288114524334732,0,512,1,1,3200,1800,276.053530085501,Intel Core i7
Lenovo,Notebook,14.0,2,Intel HD Graphics,Windows,1.5,9.409283029786373,0,64,0,0,1366,768,111.93520355955211,Other Intel Processor
HP,Notebook,15.6,6,AMD Radeon R5 M330,Windows,2.19,10.614128815398654,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
Asus,Notebook,15.6,4,Intel HD Graphics,Windows,2.2,9.88635767027266,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Asus,Ultrabook,13.3,8,Intel HD Graphics 515,Windows,1.2,10.567234758240792,0,512,0,1,1920,1080,165.6321180513006,Other Intel Processor
Dell,Notebook,15.6,6,Intel HD Graphics 620,Windows,2.3,10.104611236292678,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Acer,Notebook,15.6,4,Intel HD Graphics 400,Others/No OS/Linux,2.4,9.641987714344566,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Dell,Notebook,15.6,2,Intel HD Graphics,Windows,2.2,9.913097231314559,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,Notebook,15.6,8,Nvidia GeForce GTX 960M,Windows,2.6,10.776844060703754,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,6,AMD Radeon R7 M440,Windows,2.04,10.285461122475176,0,0,0,0,1920,1080,141.21199808219862,AMD Processor
Dell,Notebook,15.6,8,AMD Radeon R5 M430,Others/No OS/Linux,2.3,10.667632361713904,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
HP,Netbook,11.6,2,Intel HD Graphics 400,Windows,1.17,9.317895278196945,0,32,0,0,1366,768,135.0942111925629,Other Intel Processor
Asus,Notebook,15.6,4,Nvidia GeForce 920M,Windows,2.2,10.5552565839505,500,0,0,0,1366,768,100.45466986113651,Intel Core i7
Lenovo,2 in 1 Convertible,14.0,4,Intel HD Graphics 520,Windows,1.8,10.433899309576924,0,128,1,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,2 in 1 Convertible,13.3,16,Intel HD Graphics 520,Windows,1.3,11.288114524334732,0,512,1,1,3200,1800,276.053530085501,Intel Core i7
Lenovo,Notebook,14.0,2,Intel HD Graphics,Windows,1.5,9.409283029786373,0,64,0,0,1366,768,111.93520355955211,Other Intel Processor
HP,Notebook,15.6,6,AMD Radeon R5 M330,Windows,2.19,10.614128815398654,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
Asus,Notebook,15.6,4,Intel HD Graphics,Windows,2.2,9.88635767027266,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
